title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,n_ad_breaks,runtime_with_ads,scaled_popularity,children_scaled_popularity,adults_scaled_popularity,retirees_scaled_popularity
Forgetting Sarah Marshall,6.481,3132,2008-04-17,105173115,111,30000000,22.661,"['Comedy', 'Romance', 'Drama']",4,120.0,0.5462181864430903,0.3277309,0.5462182,0.5462182
101 Dalmatians,5.893,3130,1996-11-27,320689294,103,54000000,34.452,"['Family', 'Comedy']",4,120.0,0.6967081697502584,0.6967082,0.5573665,0.6967082
Under the Skin,6.1,3125,2014-03-14,5735963,108,13300000,21.065,"['Thriller', 'Science Fiction', 'Drama']",4,120.0,0.5183418472043375,0.2073367,0.5183418,0.3110051
Pitch Perfect 3,6.538,3124,2017-12-20,184724494,93,45000000,21.241,"['Comedy', 'Music']",4,120.0,0.5215439058849654,0.5215439,0.4172351,0.5215439
P.S. I Love You,7.19,3124,2007-11-15,156835339,126,30000000,28.691,"['Drama', 'Romance']",5,150.0,0.6328666772517335,0.2531467,0.6328667,0.6328667
Insidious: Chapter 3,6.295,3123,2015-05-28,112983889,97,10000000,31.496,"['Horror', 'Thriller', 'Mystery']",4,120.0,0.665761229557097,0.2663045,0.6657612,0.3994567
Hanna,6.574,3122,2011-04-07,63782078,111,30000000,14.833,"['Action', 'Thriller', 'Adventure']",4,120.0,0.3768737618774007,0.301499,0.3768738,0.1507495
Saving Mr. Banks,7.351,3120,2013-11-29,112544580,125,35000000,20.941,"['Comedy', 'Drama', 'History']",5,150.0,0.5160656186442824,0.3096394,0.5160656,0.5160656
Mamma Mia! Here We Go Again,7.126,3120,2018-07-09,395044706,113,75000000,25.164,"['Comedy', 'Romance']",4,120.0,0.5853222490898317,0.4682578,0.5853222,0.5853222
Hellboy,5.554,3119,2019-04-10,55065289,121,50000000,30.834,"['Fantasy', 'Horror', 'Action', 'Adventure']",5,150.0,0.6583350626610167,0.5266681,0.6583351,0.263334
Happy Death Day 2U,6.304,3118,2019-02-13,25327500,100,9000000,18.181,"['Comedy', 'Horror', 'Science Fiction']",4,120.0,0.46053198464924017,0.2763192,0.460532,0.2763192
A Monster Calls,7.263,3118,2016-10-07,47309313,108,43000000,17.74,"['Drama', 'Fantasy']",4,120.0,0.45067450272448395,0.3605396,0.4506745,0.3605396
Closer,6.833,3114,2004-12-03,115505027,104,27000000,20.57,"['Drama', 'Romance']",4,120.0,0.5091529376052056,0.2036612,0.5091529,0.5091529
Black Mass,6.497,3113,2015-09-17,98837872,123,53000000,17.763,"['Drama', 'Crime', 'History']",5,150.0,0.45119621867201,0.1804785,0.4511962,0.4511962
The New Mutants,6.1,3106,2020-04-02,49169594,94,67000000,26.231,"['Science Fiction', 'Horror', 'Action', 'Mystery', 'Adventure']",4,120.0,0.6005413039941848,0.3603248,0.6005413,0.3603248
"As Above, So Below",6.664,3103,2014-08-14,41900000,93,5000000,33.512,"['Horror', 'Thriller']",4,120.0,0.6872353466643072,0.2748941,0.6872353,0.2748941
Saw V,6.154,3102,2008-10-23,113864059,95,10800000,84.538,"['Horror', 'Thriller', 'Crime']",4,120.0,0.9739764324881148,0.3895906,0.9739764,0.5843859
Mary Poppins Returns,6.5,3101,2018-12-13,348807090,131,130000000,17.19,"['Fantasy', 'Family', 'Comedy']",5,150.0,0.4379384422259303,0.4379384,0.3503508,0.3503508
Transporter 3,6.142,3097,2008-11-26,108979549,104,30000000,25.008,"['Action', 'Adventure', 'Thriller', 'Crime']",4,120.0,0.583029698492358,0.4664238,0.5830297,0.3498178
Natural Born Killers,7.1,3097,1994-08-26,50283563,118,34000000,41.376,"['Crime', 'Thriller', 'Drama']",4,150.0,0.7578884293778099,0.3031554,0.7578884,0.6063107
Final Destination 5,6.093,3096,2011-08-12,157887643,92,47000000,37.981,"['Horror', 'Mystery']",4,120.0,0.7296122931628783,0.2918449,0.7296123,0.5836898
Abraham Lincoln: Vampire Hunter,5.718,3093,2012-06-20,116471580,105,69000000,44.462,"['Action', 'Fantasy', 'Horror']",4,120.0,0.7812186672369992,0.6249749,0.7812187,0.3124875
Lethal Weapon 2,7.006,3092,1989-07-07,227853986,114,25000000,25.785,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",4,120.0,0.5942755090894221,0.4754204,0.5942755,0.3565653
Willy Wonka & the Chocolate Factory,7.483,3091,1971-06-29,4000000,99,3000000,34.56,"['Family', 'Fantasy', 'Comedy']",4,120.0,0.6977760297983799,0.697776,0.5582208,0.5582208
Stargate,6.978,3090,1994-10-28,196567262,121,55000000,24.078,"['Action', 'Adventure', 'Science Fiction']",5,150.0,0.5689814554224741,0.4551852,0.5689815,0.2275926
Cape Fear,7.255,3087,1991-11-13,182300000,128,35000000,22.32,['Thriller'],5,150.0,0.540473188364309,0.2161893,0.5404732,0.2161893
Catwoman,4.585,3087,2004-07-22,82102379,104,100000000,22.532,"['Action', 'Fantasy', 'Mystery', 'Crime']",4,120.0,0.5440576739715391,0.4352461,0.5440577,0.4352461
Wild Wild West,5.314,3086,1999-06-30,222104681,106,170000000,22.651,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Western']",4,120.0,0.5460512562840563,0.436841,0.436841,0.3276308
Vice,7.051,3086,2018-12-25,76073488,132,60000000,10.687,"['Comedy', 'Drama']",5,150.0,0.23212949128581284,0.1857036,0.2321295,0.2321295
Planet of the Apes,7.643,3086,1968-02-07,32589624,112,5800000,40.773,"['Science Fiction', 'Adventure', 'Drama', 'Action']",4,120.0,0.7530794737483721,0.6024636,0.7530795,0.4518477
Austin Powers: International Man of Mystery,6.553,3084,1997-05-02,67711748,94,16500000,24.971,"['Science Fiction', 'Comedy', 'Crime']",4,120.0,0.5824833311871513,0.34949,0.5824833,0.4659867
Mechanic: Resurrection,5.972,3083,2016-08-25,125729635,98,40000000,29.25,"['Action', 'Crime', 'Thriller']",4,120.0,0.6397326979791362,0.3838396,0.6397327,0.3838396
A Dog's Purpose,7.615,3078,2017-01-19,205035819,100,22000000,30.263,"['Adventure', 'Comedy', 'Fantasy', 'Family', 'Drama']",4,120.0,0.651768960236802,0.5214152,0.5214152,0.5214152
Before Sunset,7.82,3074,2004-06-16,15992615,80,2700000,19.822,"['Drama', 'Romance']",3,90.0,0.49472721177066437,0.1978909,0.4947272,0.4947272
The Longest Yard,6.632,3072,2005-05-27,190320568,113,82000000,40.73,['Comedy'],4,120.0,0.7527332071112501,0.7527332,0.7527332,0.7527332
Chocolat,6.962,3067,2000-12-22,152500343,121,25000000,17.438,"['Comedy', 'Drama', 'Romance']",5,150.0,0.4437439735537906,0.2662464,0.443744,0.443744
Pompeii,5.525,3062,2014-02-18,117831631,105,100000000,20.622,"['Action', 'Adventure', 'History', 'Romance', 'Drama']",4,120.0,0.5101312269051166,0.3060787,0.5101312,0.408105
Minions: The Rise of Gru,7.379,3060,2022-06-29,939628210,87,85000000,81.377,"['Animation', 'Comedy', 'Family']",3,90.0,0.9632645842753693,0.9632646,0.5779588,0.7706117
Primal Fear,7.652,3058,1996-03-06,102616183,129,30000000,31.386,"['Crime', 'Drama', 'Mystery', 'Thriller']",5,150.0,0.6645407617460258,0.2658163,0.6645408,0.5316326
Lightyear,7.1,3053,2022-06-15,226425420,105,200000000,53.066,"['Animation', 'Action', 'Adventure', 'Family', 'Science Fiction']",4,120.0,0.8370031881978313,0.6696026,0.6696026,0.3348013
Thelma & Louise,7.571,3050,1991-05-24,45361000,130,16000000,22.574,"['Drama', 'Thriller', 'Crime', 'Adventure']",5,150.0,0.544762794235909,0.3268577,0.5447628,0.4358102
Turbo,6.188,3049,2013-07-11,282570682,96,135000000,26.014,"['Animation', 'Family']",4,120.0,0.5975094406664959,0.5975094,0.2390038,0.2390038
How to Be Single,6.246,3048,2016-02-08,112343513,110,38000000,25.223,"['Comedy', 'Romance']",4,120.0,0.586184682426689,0.4689477,0.5861847,0.5861847
Austin Powers: The Spy Who Shagged Me,6.274,3040,1999-06-08,312016928,95,33000000,23.702,"['Adventure', 'Comedy', 'Crime', 'Science Fiction']",4,120.0,0.5631078208441933,0.4504863,0.5631078,0.4504863
Machete,6.34,3040,2010-09-01,45491656,105,20000000,19.946,"['Action', 'Comedy', 'Thriller']",4,120.0,0.4971655154731568,0.3977324,0.4971655,0.2982993
Death on the Nile,6.463,3039,2022-02-09,137307235,127,90000000,40.295,"['Mystery', 'Crime', 'Thriller']",5,150.0,0.7492047760972591,0.2996819,0.7492048,0.5993638
Eragon,5.073,3039,2006-12-14,249288105,104,100000000,24.517,"['Fantasy', 'Action', 'Adventure', 'Family']",4,120.0,0.5756957952746123,0.5756958,0.4605566,0.2302783
Johnny English Reborn,6.222,3039,2011-09-15,160078586,101,45000000,17.636,"['Crime', 'Action', 'Comedy']",4,120.0,0.448304743000688,0.3586438,0.4483047,0.3586438
Horton Hears a Who!,6.5,3033,2008-03-03,298572799,86,85000000,32.669,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']",3,90.0,0.6784558915766916,0.6784559,0.5427647,0.4070735
Mirror Mirror,5.918,3030,2012-03-15,183018522,106,85000000,21.241,"['Adventure', 'Comedy', 'Family', 'Fantasy']",4,120.0,0.5215439058849654,0.5215439,0.4172351,0.3129263
Little Fockers,5.64,3030,2010-12-21,310650585,98,100000000,18.762,"['Comedy', 'Romance']",4,120.0,0.47306824428933014,0.3784546,0.4730682,0.4730682
Brazil,7.673,3026,1985-02-20,9900000,143,15000000,21.313,"['Comedy', 'Science Fiction']",5,180.0,0.5228442565849981,0.4182754,0.5228443,0.4182754
Alexander,5.911,3024,2004-11-21,167298192,175,155000000,22.681,"['War', 'History', 'Action', 'Adventure', 'Drama', 'Romance']",6,210.0,0.5465517701201248,0.3279311,0.4372414,0.4372414
Frankenweenie,6.944,3024,2012-10-04,81493846,87,39000000,28.901,"['Animation', 'Comedy', 'Family']",3,90.0,0.635465396518841,0.6354654,0.3812792,0.5083723
Scent of a Woman,7.767,3024,1992-12-23,134095253,156,31000000,23.655,['Drama'],6,180.0,0.5623654259683285,0.2249462,0.5623654,0.5623654
Monster Hunter,6.647,3023,2020-12-03,42145959,104,60000000,40.804,"['Action', 'Fantasy', 'Adventure']",4,120.0,0.7533288291410059,0.7533288,0.7533288,0.3013315
Hitman,6.085,3023,2007-11-21,99965753,89,24000000,29.882,"['Action', 'Thriller', 'Drama']",3,90.0,0.647301541025783,0.3883809,0.6473015,0.3883809
The Graduate,7.649,3023,1967-12-21,104945305,106,3000000,20.369,"['Comedy', 'Drama', 'Romance']",4,120.0,0.505342054239806,0.3032052,0.5053421,0.5053421
The Princess Diaries 2: Royal Engagement,6.68,3020,2004-08-06,134734481,113,40000000,28.943,"['Comedy', 'Drama', 'Family', 'Romance']",4,120.0,0.635982322727649,0.5087859,0.5087859,0.6359823
Big Daddy,6.46,3007,1999-06-25,234801895,93,34200000,21.776,"['Comedy', 'Drama']",4,120.0,0.531076622597226,0.4248613,0.5310766,0.5310766
A Cinderella Story,6.5,3004,2004-07-16,70067909,95,19000000,26.336,"['Comedy', 'Family', 'Romance']",4,120.0,0.6019971257742239,0.4815977,0.4815977,0.6019971
Chef,7.121,3004,2014-05-08,45967935,114,11000000,20.584,['Comedy'],4,120.0,0.5094166285038177,0.5094166,0.5094166,0.5094166
Zathura: A Space Adventure,6.409,3002,2005-11-06,65079104,101,65000000,23.535,"['Science Fiction', 'Adventure', 'Family']",4,120.0,0.5604615491603865,0.4483692,0.4483692,0.2241846
Eastern Promises,7.362,2999,2007-09-14,56106607,101,51500000,24.135,"['Thriller', 'Crime', 'Mystery']",4,120.0,0.5698618594352122,0.2279447,0.5698619,0.4558895
The Gift,6.697,2995,2015-07-31,58978653,108,5000000,16.035,"['Thriller', 'Mystery', 'Drama']",4,120.0,0.40943499261713046,0.163774,0.409435,0.327548
The Green Hornet,5.566,2987,2011-01-12,227817248,119,120000000,20.828,"['Action', 'Crime', 'Comedy']",4,150.0,0.5139765282926734,0.4111812,0.5139765,0.4111812
Scary Movie 4,5.475,2987,2006-04-12,178262620,83,45000000,43.397,['Comedy'],3,90.0,0.7733983033653606,0.7733983,0.7733983,0.7733983
The Sound of Music,7.7,2986,1965-03-29,286214286,174,8200000,24.204,"['Drama', 'Family', 'Music', 'Romance']",6,210.0,0.5709241398763141,0.4567393,0.4567393,0.5709241
Patch Adams,7.293,2986,1998-12-25,202292902,115,50000000,26.537,"['Comedy', 'Drama']",4,120.0,0.604763899538098,0.4838111,0.6047639,0.6047639
The Walk,6.975,2986,2015-09-30,61181942,123,35000000,18.724,"['Drama', 'Crime', 'Comedy', 'Thriller']",5,150.0,0.4722633440897485,0.283358,0.4722633,0.3778107
The Number 23,6.402,2979,2007-02-23,77566815,101,30000000,22.455,"['Thriller', 'Drama', 'Mystery']",4,120.0,0.5427606668092587,0.2171043,0.5427607,0.4342085
You've Got Mail,6.668,2976,1998-12-17,250821495,119,65000000,24.226,"['Comedy', 'Romance']",4,150.0,0.5712620422405785,0.4570096,0.571262,0.571262
Red Riding Hood,5.96,2975,2011-03-10,89162162,100,42000000,26.978,"['Action', 'Adventure', 'Horror', 'Fantasy', 'Thriller']",4,120.0,0.6107437795727197,0.488595,0.6107438,0.2442975
Blue Valentine,6.9,2974,2010-12-16,15440333,112,1000000,16.501,"['Drama', 'Romance']",4,120.0,0.42123800962416735,0.1684952,0.421238,0.421238
Pet Sematary,5.723,2966,2019-04-04,113118226,101,21000000,24.949,"['Horror', 'Thriller']",4,120.0,0.5821579845526086,0.2328632,0.582158,0.2328632
The Fox and the Hound,7.127,2964,1981-07-10,29800000,82,12000000,29.86,"['Adventure', 'Animation', 'Drama', 'Family']",3,90.0,0.6470414212536476,0.5176331,0.3882249,0.3882249
The Lost City,6.6,2964,2022-03-24,192907684,112,74000000,53.326,"['Action', 'Adventure', 'Comedy']",4,120.0,0.8385134034416251,0.8385134,0.8385134,0.503108
Cruel Intentions,6.787,2960,1999-03-05,76347426,98,10500000,26.358,"['Drama', 'Romance']",4,120.0,0.6023012380038559,0.2409205,0.6023012,0.6023012
The Final Destination,5.6,2960,2009-08-26,186167139,82,40000000,36.135,"['Horror', 'Mystery']",3,90.0,0.7128953380936244,0.2851581,0.7128953,0.5703163
Daddy's Home,6.259,2960,2015-12-25,242786137,96,50000000,19.515,['Comedy'],4,120.0,0.4886070048671773,0.488607,0.488607,0.488607
The Flash,6.898,2959,2023-06-13,268375616,144,300000000,480.393,"['Action', 'Adventure', 'Science Fiction']",5,180.0,1.0,0.8,1.0,0.4
Jerry Maguire,6.941,2957,1996-12-13,273552592,139,50000000,20.096,"['Comedy', 'Drama', 'Romance']",5,150.0,0.5000897313768918,0.3000538,0.5000897,0.5000897
Blue Velvet,7.629,2957,1986-09-19,8618766,120,6000000,15.396,"['Crime', 'Mystery', 'Thriller']",5,150.0,0.3925255000339567,0.1570102,0.3925255,0.3140204
The Last Duel,7.466,2953,2021-10-13,30500000,153,100000000,30.646,"['History', 'Drama', 'Action']",6,180.0,0.6561899789208794,0.393714,0.65619,0.524952
The Mechanic,6.491,2952,2011-01-13,51070807,93,40000000,24.947,"['Action', 'Thriller', 'Crime']",4,120.0,0.582128389817746,0.349277,0.5821284,0.349277
Life As We Know It,6.9,2949,2010-10-02,105734416,114,38000000,22.249,"['Comedy', 'Romance', 'Drama']",4,120.0,0.5392631759370975,0.3235579,0.5392632,0.5392632
Robin Hood: Prince of Thieves,6.842,2949,1991-06-14,390493908,143,48000000,30.67,"['Action', 'Adventure', 'Drama', 'Romance']",5,180.0,0.6564647277225523,0.5251718,0.6564647,0.5251718
End of Watch,7.323,2947,2012-09-20,48126384,109,7000000,30.648,"['Crime', 'Drama', 'Thriller']",4,120.0,0.6562128848550222,0.2624852,0.6562129,0.5249703
The Hunt for Red October,7.385,2945,1990-03-02,200512643,135,30000000,34.195,"['Action', 'Adventure', 'Thriller']",5,150.0,0.6941503192184504,0.5553203,0.6941503,0.2776601
The Lincoln Lawyer,7.192,2938,2011-03-17,85412898,119,40000000,20.214,"['Crime', 'Drama', 'Thriller']",4,150.0,0.5023709018108857,0.2009484,0.5023709,0.4018967
The Longest Ride,7.584,2937,2015-04-09,63013281,128,34000000,22.402,"['Drama', 'Romance']",5,150.0,0.5418646795018268,0.2167459,0.5418647,0.5418647
Tremors,6.878,2935,1990-01-19,48572000,96,11000000,21.915,"['Horror', 'Action', 'Science Fiction']",4,120.0,0.5335053548129083,0.3201032,0.5335054,0.2134021
Trading Places,7.202,2929,1983-06-07,90404800,116,15000000,25.555,['Comedy'],4,150.0,0.5909911785174845,0.5909912,0.5909912,0.5909912
Brooklyn,7.31,2929,2015-10-20,62076141,111,11000000,15.519,"['Romance', 'Drama']",4,120.0,0.39584864814916204,0.1583395,0.3958486,0.3958486
Sister Act,6.823,2922,1992-05-28,231605150,100,31000000,27.233,"['Music', 'Comedy']",4,120.0,0.6141462228925618,0.6141462,0.491317,0.6141462
Dumb and Dumber To,5.545,2922,2014-11-12,169837010,110,40000000,37.438,['Comedy'],4,120.0,0.7248009067488602,0.7248009,0.7248009,0.7248009
Surrogates,6.097,2920,2009-09-24,122444772,89,80000000,19.717,"['Science Fiction', 'Action', 'Thriller']",3,90.0,0.49264747468963527,0.2955885,0.4926475,0.197059
The Whale,7.949,2917,2022-12-09,55101305,116,3000000,54.977,['Drama'],4,150.0,0.8478980932027502,0.3391592,0.8478981,0.8478981
T2 Trainspotting,6.946,2916,2017-01-27,42067430,117,18000000,21.127,"['Drama', 'Comedy']",4,150.0,0.5194736635827857,0.4155789,0.5194737,0.5194737
27 Dresses,6.401,2916,2008-01-10,160259319,111,30000000,14.878,"['Comedy', 'Romance']",4,120.0,0.37815227169099286,0.3025218,0.3781523,0.3781523
Shame,6.953,2916,2011-10-02,3909002,102,6500000,24.812,['Drama'],4,120.0,0.5801238656618657,0.2320495,0.5801239,0.5801239
Twister,6.47,2914,1996-05-10,494471524,113,92000000,23.135,"['Action', 'Adventure', 'Drama']",4,120.0,0.554026483871326,0.4432212,0.5540265,0.3324159
A History of Violence,7.168,2906,2005-09-23,60740827,96,32000000,21.136,"['Drama', 'Thriller', 'Crime']",4,120.0,0.519637612988338,0.207855,0.5196376,0.4157101
Self/less,6.409,2904,2015-07-10,31807156,117,26000000,36.46,"['Science Fiction', 'Mystery', 'Thriller', 'Action']",4,150.0,0.7159139437186295,0.4295484,0.7159139,0.4295484
Rocky V,5.767,2904,1990-11-16,119946358,104,42000000,36.638,['Drama'],4,120.0,0.7175531617002213,0.2870213,0.7175532,0.7175532
Knock Knock,5.339,2904,2015-06-26,6341684,99,2500000,33.974,['Thriller'],4,120.0,0.6919316709607805,0.2767727,0.6919317,0.2767727
Rush Hour 3,6.4,2903,2007-08-08,258022233,91,140000000,42.857,"['Action', 'Comedy', 'Crime']",4,120.0,0.7693424245136031,0.6154739,0.7693424,0.6154739
Predator 2,6.26,2900,1990-11-21,57120318,108,35000000,41.389,"['Science Fiction', 'Action', 'Thriller']",4,120.0,0.7579911538949438,0.4547947,0.7579912,0.3031965
Cloudy with a Chance of Meatballs 2,6.436,2898,2013-09-26,248384621,95,78000000,33.819,"['Animation', 'Family', 'Comedy']",4,120.0,0.6903649216068918,0.6903649,0.414219,0.5522919
The Bling Ring,5.406,2894,2013-06-12,19145732,90,15000000,27.077,"['Drama', 'Crime']",4,120.0,0.6120694682743688,0.2448278,0.6120695,0.6120695
Valentine's Day,5.905,2889,2010-02-10,216485654,125,52000000,16.528,"['Comedy', 'Romance']",5,150.0,0.4219089330511556,0.3375271,0.4219089,0.4219089
The Virgin Suicides,7.086,2887,1999-12-31,10409377,97,6000000,22.406,"['Drama', 'Romance']",4,120.0,0.5419323938083259,0.216773,0.5419324,0.5419324
The Taking of Pelham 1 2 3,6.338,2881,2009-06-10,150166126,106,100000000,26.237,"['Crime', 'Thriller', 'Action']",4,120.0,0.6006246894653668,0.3603748,0.6006247,0.3603748
Side Effects,6.587,2878,2013-02-07,63372757,106,30000000,21.046,"['Thriller', 'Crime', 'Drama']",4,120.0,0.5179941629570923,0.2071977,0.5179942,0.4143953
The Scorpion King,5.6,2878,2002-04-18,165333180,92,60000000,22.87,"['Action', 'Adventure', 'Fantasy']",4,120.0,0.5496860560531153,0.5496861,0.5496861,0.2198744
Young Frankenstein,7.901,2877,1974-12-15,86273333,106,2800000,23.236,['Comedy'],4,120.0,0.5556644083253004,0.5556644,0.5556644,0.5556644
Still Alice,7.498,2876,2014-12-05,44779195,100,5000000,14.606,['Drama'],4,120.0,0.37034859997702396,0.1481394,0.3703486,0.3703486
The Texas Chain Saw Massacre,7.292,2872,1974-10-01,30900000,83,85000,40.426,['Horror'],3,90.0,0.7502722767627004,0.3001089,0.7502723,0.3001089
Tag,6.7,2869,2018-05-30,75100000,100,28000000,19.098,"['Comedy', 'Action']",4,120.0,0.4800971055932736,0.4800971,0.4800971,0.3840777
Rambo III,6.17,2868,1988-05-24,189015611,102,63000000,46.671,"['Action', 'Adventure', 'Thriller', 'War']",4,120.0,0.7967303743358443,0.6373843,0.6373843,0.4780382
The Hunt,6.654,2867,2020-03-11,10550350,90,14000000,26.615,"['Action', 'Thriller', 'Horror']",4,120.0,0.6058305443955643,0.3634983,0.6058305,0.2423322
Boogie Nights,7.638,2866,1997-10-07,43101594,156,15000000,18.908,['Drama'],6,180.0,0.4761417665663347,0.1904567,0.4761418,0.4761418
21 Grams,7.337,2865,2003-09-06,60427839,124,20000000,17.06,"['Drama', 'Crime', 'Thriller']",5,150.0,0.4348528185637767,0.1739411,0.4348528,0.3478823
Resident Evil: The Final Chapter,6.108,2860,2016-12-23,312242626,107,40000000,2.151,"['Action', 'Horror', 'Science Fiction']",4,120.0,1e-06,6e-07,1e-06,4e-07
Carlito's Way,7.833,2858,1993-11-10,63848322,144,30000000,17.949,"['Crime', 'Drama', 'Romance', 'Thriller']",5,180.0,0.4553842510596141,0.1821537,0.4553843,0.3643074
Crawl,6.312,2858,2019-07-11,91542097,88,13500000,32.163,"['Thriller', 'Horror', 'Action']",3,90.0,0.6730502036645941,0.4038301,0.6730502,0.2692201
Brightburn,6.106,2857,2019-05-09,33224654,91,6000000,29.142,"['Horror', 'Science Fiction', 'Thriller', 'Mystery']",4,120.0,0.6384189508372785,0.2553676,0.638419,0.3830514
Austin Powers in Goldmember,5.998,2857,2002-07-26,296938801,93,63000000,30.917,"['Comedy', 'Crime', 'Science Fiction']",4,120.0,0.6592769349602013,0.3955662,0.6592769,0.5274215
Anger Management,6.139,2857,2003-04-11,195745823,106,75000000,28.06,['Comedy'],4,120.0,0.6249135181205945,0.6249135,0.6249135,0.6249135
Erin Brockovich,7.417,2855,2000-03-17,256271286,131,52000000,22.495,['Drama'],5,150.0,0.5434351309932789,0.2173741,0.5434351,0.5434351
